eid,doi,doi_url,title,source
2-s2.0-85067035642,10.18494/SAM.2019.2147,https://doi.org/10.18494/SAM.2019.2147,Enhancing validity of green building information modeling with artificial-neural-network-supervised learning —taking construction of adaptive building envelope based on daylight simulation as an example,Sensors and Materials
2-s2.0-85061922057,10.7480/jfde.2019.1.2620,https://doi.org/10.7480/jfde.2019.1.2620,Auxetic structures and advanced daylight control systems,Journal of Facade Design and Engineering
2-s2.0-85067450784,10.2514/1.J057186,https://doi.org/10.2514/1.J057186,Dynamic behavior and gust simulation in an unsteady flow wind tunnel,AIAA Journal
2-s2.0-85104907044,10.5151/proceedings-ecaadesigradi2019_446,https://doi.org/10.5151/proceedings-ecaadesigradi2019_446,Material Studies for Thermal Responsive Composite Envelopes,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85091599911,10.1201/9781315229126-82,https://doi.org/10.1201/9781315229126-82,Dynamic shelter structure,Structures and Architecture Bridging the Gap and Crossing Borders Proceedings of the 4th International Conference on Structures and Architecture Icsa 2019
2-s2.0-85074449203,10.2749/newyork.2019.0352,https://doi.org/10.2749/newyork.2019.0352,Assessment of wind-induced vibration suppression and energy harvesting using facades,20th Congress of IABSE New York City 2019 the Evolving Metropolis Report
2-s2.0-85129362464,10.5151/proceedings-ecaadesigradi2019_305,https://doi.org/10.5151/proceedings-ecaadesigradi2019_305,Building envelope adapting from and to the wind flow,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85065920239,10.1201/9781315229126-32,https://doi.org/10.1201/9781315229126-32,A hybrid adaptive composite based auxiliary envelope,Structures and Architecture Bridging the Gap and Crossing Borders Proceedings of the 4th International Conference on Structures and Architecture Icsa 2019
2-s2.0-85089026111,10.5151/proceedings-ecaadesigradi2019_407,https://doi.org/10.5151/proceedings-ecaadesigradi2019_407,Responsive complex surfaces manufacturing using origami,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85069758062,10.1117/12.2522089,https://doi.org/10.1117/12.2522089,Breathing skins workshop: A hands-on investigation of bio-inspired foldable structures for temperature and humidity control in buildings,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85061820846,10.1556/1848.2018.9.2.5,https://doi.org/10.1556/1848.2018.9.2.5,Adaptive solar shading of buildings,International Review of Applied Sciences and Engineering
2-s2.0-85047991592,10.1108/MEQ-01-2018-0008,https://doi.org/10.1108/MEQ-01-2018-0008,Comparison of static and dynamic shading systems for office building energy consumption and cooling load assessment,Management of Environmental Quality an International Journal
2-s2.0-85049243228,10.1556/1848.2018.9.1.6,https://doi.org/10.1556/1848.2018.9.1.6,Prevention of summer overheating of buildings with added convex windows,International Review of Applied Sciences and Engineering
2-s2.0-85051750668,10.3992/1943-4618.13.2.145,https://doi.org/10.3992/1943-4618.13.2.145,Modeling and fabrication of a kinetic solar energy-absorbing window as a green idea for sustainable future buildings,Journal of Green Building
2-s2.0-85041080940,10.1063/1.5019104,https://doi.org/10.1063/1.5019104,Dynamic wind action on façade scaffoldings,Aip Conference Proceedings
2-s2.0-85056079306,10.52842/conf.caadria.2018.2.083,https://doi.org/10.52842/conf.caadria.2018.2.083,Adaptive façades: An evaluation of cellular automata controlled dynamic shading system using new hourly-based metrics,Caadria 2018 23rd International Conference on Computer Aided Architectural Design Research in Asia Learning Prototyping and Adapting
2-s2.0-85056346941,10.7480/jfde.2018.3.2530,https://doi.org/10.7480/jfde.2018.3.2530,A redesign procedure to manufacture adaptive façades with standard products,Journal of Facade Design and Engineering
2-s2.0-85056342945,10.7480/jfde.2018.3.2564,https://doi.org/10.7480/jfde.2018.3.2564,Towards new metrics for the characterisation of the dynamic performance of adaptive façade systems,Journal of Facade Design and Engineering
2-s2.0-85056076335,10.52842/conf.caadria.2018.2.143,https://doi.org/10.52842/conf.caadria.2018.2.143,Pneumatic skin with adaptive openings: Adaptive façade with opening control integrated with CFD for natural ventilation,Caadria 2018 23rd International Conference on Computer Aided Architectural Design Research in Asia Learning Prototyping and Adapting
2-s2.0-85117689569,10.7480/JFDE.2018.1.1865,https://doi.org/10.7480/JFDE.2018.1.1865,Using parametric BIM integration for prototyping future responsive façades,Journal of Facade Design and Engineering
2-s2.0-85056302357,10.7480/jfde.2018.3.2574,https://doi.org/10.7480/jfde.2018.3.2574,The role of geometry for adaptability: Comparison of shading systems and biological role models,Journal of Facade Design and Engineering
2-s2.0-85056342669,10.7480/jfde.2018.3.2464,https://doi.org/10.7480/jfde.2018.3.2464,Post-occupancy evaluation for adaptive façades,Journal of Facade Design and Engineering
2-s2.0-85054651394,10.7480/cgc.6.2133,https://doi.org/10.7480/cgc.6.2133,Movable thin glass elements in façades,Challenging Glass 6 Conference on Architectural and Structural Applications of Glass Cgc 2018 Proceedings
2-s2.0-85048316260,10.7480/jfde.2018.2.2216,https://doi.org/10.7480/jfde.2018.2.2216,Exploring the potential of smart and multifunctional materials in adaptive opaque façade systems,Journal of Facade Design and Engineering
2-s2.0-85054607143,10.7480/cgc.6.2129,https://doi.org/10.7480/cgc.6.2129,Flexible transparency - A study on adaptive thin glass façade panels,Challenging Glass 6 Conference on Architectural and Structural Applications of Glass Cgc 2018 Proceedings
2-s2.0-85056361471,10.7480/jfde.2018.3.2478,https://doi.org/10.7480/jfde.2018.3.2478,What is an adaptive façade? Analysis of recent terms and definitions from an international perspective,Journal of Facade Design and Engineering
2-s2.0-85058961035,10.26687/archnet-ijar.v12i3.1607,https://doi.org/10.26687/archnet-ijar.v12i3.1607,Proposing a novel kinetic skin for building facades using scissor-like-element structures,Archnet Ijar International Journal of Architectural Research
2-s2.0-85056332504,10.7480/jfde.2018.3.2475,https://doi.org/10.7480/jfde.2018.3.2475,Smart and multifunctional materials and their possible application in façade systems,Journal of Facade Design and Engineering
2-s2.0-85056337481,10.7480/jfde.2018.3.2602,https://doi.org/10.7480/jfde.2018.3.2602,Study of a BIPV adaptive system: Combining timber and photovoltaic technologies,Journal of Facade Design and Engineering
2-s2.0-85056574509,10.13128/Techne-22702,https://doi.org/10.13128/Techne-22702,The SELFIE façade system. From smart buildings to smart grid,Techne
2-s2.0-85061125576,10.13128/Techne-23108,https://doi.org/10.13128/Techne-23108,Development of a curtain wall prototype with dynamic behaviour (SmartSkin),Techne
2-s2.0-85048333744,10.7480/jfde.2018.1.1781,https://doi.org/10.7480/jfde.2018.1.1781,Numerical investigation of capabilities for dynamic self-shading through shape changing building surface tiles,Journal of Facade Design and Engineering
2-s2.0-85047448725,10.24425/118966,https://doi.org/10.24425/118966,Dynamical analysis of steel point connectors used for fixation of glass façades,Archives of Metallurgy and Materials
2-s2.0-85049954445,10.2480/agrmet.D-17-00047,https://doi.org/10.2480/agrmet.D-17-00047,Shading and electric performance of a prototype greenhouse blind system based on semi-transparent photovoltaic technology,Journal of Agricultural Meteorology
2-s2.0-85086487453,10.1201/9780429506208-81,https://doi.org/10.1201/9780429506208-81,Richard neutra and the history of the vertical louvered solar control system,Building Knowledge Constructing Histories
2-s2.0-85056357118,10.7480/jfde.2018.3.2531,https://doi.org/10.7480/jfde.2018.3.2531,Opportunities and challenges for performance prediction of dynamic complex fenestration systems (CFS),Journal of Facade Design and Engineering
2-s2.0-85055828942,10.18720/MCE.81.5,https://doi.org/10.18720/MCE.81.5,Productivity of microalgae as biofuel for bioadaptive systems of facades,Magazine of Civil Engineering
2-s2.0-85056350435,10.7480/jfde.2018.3.2477,https://doi.org/10.7480/jfde.2018.3.2477,Thermal assessment of glass façade panels under radiant heating: Experimental and preliminary numerical studies,Journal of Facade Design and Engineering
2-s2.0-85051483920,10.18720/MCE.80.6,https://doi.org/10.18720/MCE.80.6,The seismic stability of facade system with facing by composite panels,Magazine of Civil Engineering
2-s2.0-85056173627,10.2514/6.2018-5135,https://doi.org/10.2514/6.2018-5135,Kinetic architecture of extensible work platforms for rocket assembly,2018 AIAA Space and Astronautics Forum and Exposition
2-s2.0-85049957264,10.1117/12.2295363,https://doi.org/10.1117/12.2295363,Optimization of dynamic envelope measurement system for high speed train based on monocular vision,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85049949177,10.1117/12.2304291,https://doi.org/10.1117/12.2304291,Research on an optoelectronic measurement system of dynamic envelope measurement for China Railway high-speed train,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85105618539,10.26375/disegno.2.2018.10,https://doi.org/10.26375/disegno.2.2018.10,About the ‘cape’. Considerations on geometries of the maurizio sacripanti’s osaka pavilion roof,Disegno
2-s2.0-85044304598,10.2514/1.C034258,https://doi.org/10.2514/1.C034258,Dynamic envelope determination based on differential manifold theory,Journal of Aircraft
2-s2.0-85029605831,10.17660/ActaHortic.2017.1170.115,https://doi.org/10.17660/ActaHortic.2017.1170.115,Evaluating environmental conditions in open-roof greenhouses,Acta Horticulturae
2-s2.0-85045850892,10.15627/jd.2017.1,https://doi.org/10.15627/jd.2017.1,Solar shading in low energy office buildings - design strategy and user perception,Journal of Daylighting
2-s2.0-85042330837,10.7712/120117.5700.17756,https://doi.org/10.7712/120117.5700.17756,Innovative structures for Dynamic Solar Façades,Compdyn 2017 Proceedings of the 6th International Conference on Computational Methods in Structural Dynamics and Earthquake Engineering
2-s2.0-85046699823,10.3233/FDE-171645,https://doi.org/10.3233/FDE-171645,"Biomimetic inspired, natural ventilated facade A conceptual study",Journal of Facade Design and Engineering
2-s2.0-85043390304,10.7480/jfde.2017.2.1737,https://doi.org/10.7480/jfde.2017.2.1737,Directions for the design of energy efficient kinematics in adaptive solar building envelopes,Journal of Facade Design and Engineering
2-s2.0-85107349753,10.26868/25222708.2017.530,https://doi.org/10.26868/25222708.2017.530,Sensitivity analysis of visual and thermal parameters for energy savings: combining illuminance and temperature set-points for possible trade-offs,Building Simulation Conference Proceedings
2-s2.0-85043703955,10.7480/jfde.2017.1.1421,https://doi.org/10.7480/jfde.2017.1.1421,Optimised parametric model of a modular multifunctional climate adaptive façade for shopping centres retrofitting,Journal of Facade Design and Engineering
2-s2.0-85021961684,10.7480/jfde.2017.1.1425,https://doi.org/10.7480/jfde.2017.1.1425,Multi-active façade for Swedish multi-family homes renovation - Evaluating the potentials of passive design measures,Journal of Facade Design and Engineering
2-s2.0-85043376079,10.7480/jfde.2017.2.1678,https://doi.org/10.7480/jfde.2017.2.1678,E2VENT - Design and integration of an adaptable module for residential building renovation,Journal of Facade Design and Engineering
2-s2.0-85041324911,10.1557/adv.2017.429,https://doi.org/10.1557/adv.2017.429,Superporous Intelligent Hydrogels for Environmentally Adaptive Building Skins,MRS Advances
2-s2.0-85063105240,10.5593/sgem2017H/63/S27.115,https://doi.org/10.5593/sgem2017H/63/S27.115,Kinetic principles of dynamic architecture and housing,International Multidisciplinary Scientific Geoconference Surveying Geology and Mining Ecology Management Sgem
2-s2.0-84991045159,10.3844/ajeassp.2016.713.723,https://doi.org/10.3844/ajeassp.2016.713.723,Review on the use of FRP composites for façades and building skins,American Journal of Engineering and Applied Sciences
2-s2.0-84984537140,10.1063/1.4959379,https://doi.org/10.1063/1.4959379,Biomimicry as an approach for sustainable architecture case of arid regions with hot and dry climate,Aip Conference Proceedings
2-s2.0-84960221188,10.4324/9781315775869,https://doi.org/10.4324/9781315775869,Architecture of change: Adaptive building skins,Routledge Companion for Architecture Design and Practice Established and Emerging Trends
2-s2.0-85015006307,10.1201/b20891-86,https://doi.org/10.1201/b20891-86,An oak composite thermal dynamic envelope,Structures and Architecture Proceedings of the 3rd International Conference on Structures and Architecture Icsa 2016
2-s2.0-84968903143,10.3130/jaabe.15.335,https://doi.org/10.3130/jaabe.15.335,Fundamental study on the optimal design of a folding shading device: Solar radiation model & potential cooling load saving,Journal of Asian Architecture and Building Engineering
2-s2.0-85015265028,10.3762/BJNANO.7.200,https://doi.org/10.3762/BJNANO.7.200,"The cleaner, the greener? Product sustainability assessment of the biomimetic façade paint Lotusan® in comparison to the conventional façade paint Jumbosil®",Beilstein Journal of Nanotechnology
2-s2.0-85011266617,10.12989/eas.2016.11.6.983,https://doi.org/10.12989/eas.2016.11.6.983,Evaluation of the effect of smart façade systems in reducing dynamic response of structures subjected to seismic loads,Earthquake and Structures
2-s2.0-84991069386,10.3844/ajeassp.2016.505.519,https://doi.org/10.3844/ajeassp.2016.505.519,Investigating the dynamic thermal behavior of building envelope in summer conditions by means of in-field continuous monitoring,American Journal of Engineering and Applied Sciences
2-s2.0-84948123832,10.1017/S0890060415000463,https://doi.org/10.1017/S0890060415000463,Notes on the design process of a responsive sun-shading system: A case study of designer and user explorations supported by computational tools,Artificial Intelligence for Engineering Design Analysis and Manufacturing AIEDAM
2-s2.0-84941299810,10.1371/journal.pone.0133519,https://doi.org/10.1371/journal.pone.0133519,Effects of adaptation rate and noise suppression on the intelligibility of compressed-envelope based speech,Plos One
2-s2.0-84943534728,10.4324/9781315763279,https://doi.org/10.4324/9781315763279,"Dynamic, adaptive building envelopes",Building Dynamics Exploring Architecture of Change
2-s2.0-84943523876,10.4324/9781315763279,https://doi.org/10.4324/9781315763279,"Adaptive, responsive building skins",Building Dynamics Exploring Architecture of Change
2-s2.0-84950303118,10.1260/1478-0771.13.2.143,https://doi.org/10.1260/1478-0771.13.2.143,Computational and physical modeling for multi-cellular pneumatic envelope assemblies,International Journal of Architectural Computing
2-s2.0-84951037925,10.1260/0266-3511.30.2.85,https://doi.org/10.1260/0266-3511.30.2.85,Translational method for designing folded plate structures,International Journal of Space Structures
2-s2.0-84937635937,10.3791/52698,https://doi.org/10.3791/52698,A standardized method for the analysis of liver sinusoidal endothelial cells and their fenestrations by scanning electron microscopy,Journal of Visualized Experiments
2-s2.0-84925133553,10.1260/1478-0771.13.1.1,https://doi.org/10.1260/1478-0771.13.1.1,A computational design framework supporting human interaction with environmentally-responsive building envelopes,International Journal of Architectural Computing
2-s2.0-84921320262,10.3130/jaabe.14.213,https://doi.org/10.3130/jaabe.14.213,Thermal performance evaluation of a dynamic insulation technology applied to a timber framework house in a real environment,Journal of Asian Architecture and Building Engineering
2-s2.0-85127884673,10.52842/conf.ecaade.2015.2.669,https://doi.org/10.52842/conf.ecaade.2015.2.669,Real-Time Multi-Zone Building Performance Impacts of Occupant Interaction with Dynamic Façade Systems,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84985982408,10.1557/opl.2015.688,https://doi.org/10.1557/opl.2015.688,Human-facade-interaction: Constructing augmented reality simulations for cooptimizing dynamic building skin performance,Materials Research Society Symposium Proceedings
2-s2.0-84942288016,10.7712/120115.3644.637,https://doi.org/10.7712/120115.3644.637,Renewable energy tensegrity structures,Compdyn 2015 5th Eccomas Thematic Conference on Computational Methods in Structural Dynamics and Earthquake Engineering
2-s2.0-84921894183,10.3992/1943-4618-9.4.125,https://doi.org/10.3992/1943-4618-9.4.125,Effect of a novel internal roller shading system on energy performance,Journal of Green Building
2-s2.0-85016771258,10.18462/iir.icr.2015.0069,https://doi.org/10.18462/iir.icr.2015.0069,Dynamic thermal behavior of double-skin façade and adjacent interior comfort,Refrigeration Science and Technology
2-s2.0-84940094435,10.1117/12.2193570,https://doi.org/10.1117/12.2193570,A design of cylindrical lens for linear CCD used in dynamic envelope curve measurement of high-speed train,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85034848863,10.1558/jca.v2i1.27129,https://doi.org/10.1558/jca.v2i1.27129,Kinetic architecture and aerial rides: Towards a media archaeology of the revolving restaurant view,Journal of Contemporary Archaeology
2-s2.0-84940069270,10.1117/12.2193564,https://doi.org/10.1117/12.2193564,Field calibration of binocular stereo vision based on fast reconstruction of 3D control field,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-84921915622,10.3844/ajassp.2014.1766.1772,https://doi.org/10.3844/ajassp.2014.1766.1772,Dynamic daylight and solar control in tropical climate,American Journal of Applied Sciences
2-s2.0-84908149011,10.2514/1.A32382,https://doi.org/10.2514/1.A32382,Dynamic-envelope analysis of clamp-band joint considering pyroshock of satellite separation,Journal of Spacecraft and Rockets
2-s2.0-84908406878,10.1162/LEON_a_00839,https://doi.org/10.1162/LEON_a_00839,"Nervous Ether: Soft Aggregates, Interactive Skins",Leonardo
2-s2.0-84892452345,10.1128/JVI.02017-13,https://doi.org/10.1128/JVI.02017-13,Hypervariable region 1 deletion and required adaptive envelope mutations confer decreased dependency on scavenger receptor class B type I and low-density lipoprotein receptor for hepatitis C virus,Journal of Virology
2-s2.0-84904682271,10.52842/conf.caadria.2014.055,https://doi.org/10.52842/conf.caadria.2014.055,An adaptive decision-making framework for designing material behaviours,Rethinking Comprehensive Design Speculative Counterculture Proceedings of the 19th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2014
2-s2.0-84906247403,10.1068/b38121,https://doi.org/10.1068/b38121,The dynamic façade pattern grammar,Environ Plann B Plann Des
2-s2.0-84912570607,10.22260/isarc2014/0011,https://doi.org/10.22260/isarc2014/0011,Control of an adaptive light shelf using multi-objective optimization,31st International Symposium on Automation and Robotics in Construction and Mining Isarc 2014 Proceedings
2-s2.0-84910049142,10.21437/interspeech.2014-120,https://doi.org/10.21437/interspeech.2014-120,An adaptive envelope compression strategy for speech processing in cochlear implants,Proceedings of the Annual Conference of the International Speech Communication Association Interspeech
2-s2.0-84929431279,10.2749/222137814814069048,https://doi.org/10.2749/222137814814069048,Structural mechanization of giant observation wheels,Engineering for Progress Nature and People
2-s2.0-84885744168,10.4067/S0717-69962013000200015,https://doi.org/10.4067/S0717-69962013000200015,Transparent facades: Active and passive,Arq
2-s2.0-84883866070,10.1117/12.2022026,https://doi.org/10.1117/12.2022026,Prismatic louver active façades for natural illumination and thermal energy gain in high-rise and commercial buildings,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-84940646839,10.1093/ijlct/ctt015,https://doi.org/10.1093/ijlct/ctt015,Adaptive façade design for the daylighting performance in an office building: The investigation of an opening design strategy with cellular automata,International Journal of Low Carbon Technologies
2-s2.0-84880299383,10.1260/1478-0771.11.2.183,https://doi.org/10.1260/1478-0771.11.2.183,Designing a connected sustainable living environment,International Journal of Architectural Computing
2-s2.0-84883729570,10.1260/0266-3511.28.2.101,https://doi.org/10.1260/0266-3511.28.2.101,Shapes of miura mesh mechanism with mobility one,International Journal of Space Structures
2-s2.0-84894119546,10.52842/conf.caadria.2013.945,https://doi.org/10.52842/conf.caadria.2013.945,Responsive building envelope as a material system of autonomous agents,Open Systems Proceedings of the 18th International Conference on Computer Aided Architectural Design Research in Asia Caadria 2013
2-s2.0-84887907216,10.1201/b15267-164,https://doi.org/10.1201/b15267-164,An innovative proposal for a deployable shading system,Structures and Architecture Concepts Applications and Challenges Proceedings of the 2nd International Conference on Structures and Architecture Icsa 2013
2-s2.0-84880083431,10.1201/b15002-95,https://doi.org/10.1201/b15002-95,An irregular discretization process for climate-responsive façades,Green Design Materials and Manufacturing Processes Proceedings of the 2nd International Conference on Sustainable Intelligent Manufacturing Sim 2013
2-s2.0-84884370237,10.3130/jaabe.12.237,https://doi.org/10.3130/jaabe.12.237,Interactive kinetic media facades: A pedagogical design system to support an integrated virtual-physical prototyping environment in the design process of media facades,Journal of Asian Architecture and Building Engineering
2-s2.0-84983531049,10.1201/b15685,https://doi.org/10.1201/b15685,Study for the rehabilitation of vernacular architecture with sustainable criteria,Vernacular Heritage and Earthen Architecture
2-s2.0-84878797097,10.1201/b14563-19,https://doi.org/10.1201/b14563-19,Structural design of blast enhanced cable net facades,COST Action Tu0905 Mid Term Conference on Structural Glass Proceedings of COST Action Tu0905 Mid Term Conference on Structural Glass
2-s2.0-84885652681,10.7873/date.2013.191,https://doi.org/10.7873/date.2013.191,Capital cost-aware design and partial shading-aware architecture optimization of a reconfigurable photovoltaic system,Proceedings Design Automation and Test in Europe Date
2-s2.0-84903650549,10.1533/9780857093530.3.468,https://doi.org/10.1533/9780857093530.3.468,Architectural applications of smart textiles,Multidisciplinary Know how for Smart Textiles Developers
2-s2.0-84880088533,10.4305/METU.JFA.2013.1.5,https://doi.org/10.4305/METU.JFA.2013.1.5,Compatibility assessment of exterior finish coats for insulated walls,Metu Journal of the Faculty of Architecture
2-s2.0-85048323583,10.52842/conf.acadia.2013.243,https://doi.org/10.52842/conf.acadia.2013.243,Responsive materiality for morphing architectural skins,Acadia 2013 Adaptive Architecture Proceedings of the 33rd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-85048328980,10.52842/conf.acadia.2013.109,https://doi.org/10.52842/conf.acadia.2013.109,Adaptation as a framework for reconsidering high-performance residential design: A case study,Acadia 2013 Adaptive Architecture Proceedings of the 33rd Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-84874249257,10.1260/1478-0771.10.4.613,https://doi.org/10.1260/1478-0771.10.4.613,Computational design of a bio inspired responsive architectural Façade system,International Journal of Architectural Computing
2-s2.0-84872838848,10.1260/1478-0771.10.3.377,https://doi.org/10.1260/1478-0771.10.3.377,"The agency of responsive envelopes: Interaction, politics and interconnected systems",International Journal of Architectural Computing
2-s2.0-84859464539,10.1260/1478-0771.10.1.67,https://doi.org/10.1260/1478-0771.10.1.67,Kinetic hybrid structure development and simulation,International Journal of Architectural Computing
2-s2.0-85083950415,10.52842/conf.ecaade.2012.2.629,https://doi.org/10.52842/conf.ecaade.2012.2.629,Design Considerations for Adopting Kinetic Facades in Building Practice,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85127888997,10.52842/conf.ecaade.2012.2.561,https://doi.org/10.52842/conf.ecaade.2012.2.561,Time as a Designing Factor in Architecture Creation Application of parametric design in dynamic facades,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84865874416,10.2752/204191212X13232577462574,https://doi.org/10.2752/204191212X13232577462574,The interior experience of daylighting technologies: Histories and potential futures,Interiors Design Architecture Culture
2-s2.0-84873347851,10.1520/JAI104124,https://doi.org/10.1520/JAI104124,Potential of dynamic-mechanical analysis toward a complementary material and system testing approach for structural glazing,ASTM Special Technical Publication
2-s2.0-85022140158,10.52842/conf.ecaade.2012.2.391,https://doi.org/10.52842/conf.ecaade.2012.2.391,Exploration of Eco-Kinetic Systems in Architecture Development of dynamic interactive building elements,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84856997036,10.1260/1478-0771.9.4.397,https://doi.org/10.1260/1478-0771.9.4.397,Designing architectural morphing skins with elastic modular systems,International Journal of Architectural Computing
2-s2.0-79955892373,10.1117/12.885720,https://doi.org/10.1117/12.885720,Dynamic window daylighting systems: Electropolymeric technology for solar responsive building envelopes,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-79959990081,10.1260/1478-0771.9.1.77,https://doi.org/10.1260/1478-0771.9.1.77,Architectronics: Towards a responsive environment,International Journal of Architectural Computing
2-s2.0-84860725100,10.52842/conf.acadia.2011.170,https://doi.org/10.52842/conf.acadia.2011.170,Building skin intelligence: A parametric and algorithmic tool for daylighting performance design integration,Integration Through Computation Proceedings of the 31st Annual Conference of the Association for Computer Aided Design in Architecture Acadia 2011
2-s2.0-84860745253,10.52842/conf.acadia.2011.334,https://doi.org/10.52842/conf.acadia.2011.334,Soft responsive kinetic system: An elastic transformable architectural skin for climatic and visual control,Integration Through Computation Proceedings of the 31st Annual Conference of the Association for Computer Aided Design in Architecture Acadia 2011
2-s2.0-84863759442,10.22260/isarc2011/0177,https://doi.org/10.22260/isarc2011/0177,Modeling and operating robotic environments using Gazebo/ROS,Proceedings of the 28th International Symposium on Automation and Robotics in Construction Isarc 2011
2-s2.0-85127881002,10.52842/conf.ecaade.2011.619,https://doi.org/10.52842/conf.ecaade.2011.619,When form really follows function Developing the prototype of a responsive exhibition pavilion,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-77952281279,10.1057/jba.2010.5,https://doi.org/10.1057/jba.2010.5,Sustainable vision of kinetic architecture,Journal of Building Appraisal
2-s2.0-79251501676,10.3992/jgb.5.4.121,https://doi.org/10.3992/jgb.5.4.121,"Towards an active, responsive, and solar building envelope",Journal of Green Building
2-s2.0-77950302167,10.3109/00313021003636469,https://doi.org/10.3109/00313021003636469,The effect of feeding and fasting on fenestrations in the liver sinusoidal endothelial cell,Pathology
2-s2.0-77953076867,10.21273/horttech.20.2.283,https://doi.org/10.21273/horttech.20.2.283,Effects of shading using a retractable liquid foam technology on greenhouse and plant microclimates,Horttechnology
2-s2.0-84873496184,10.52842/conf.caadria.2009.195,https://doi.org/10.52842/conf.caadria.2009.195,Novel transformations of foldable structures,2009 Taiwan Caadria Between Man and Machine Integration Intuition Intelligence Proceedings of the 14th Conference on Computer Aided Architectural Design Research in Asia
2-s2.0-55549117496,10.1074/jbc.M801470200,https://doi.org/10.1074/jbc.M801470200,The dynamic envelope of a fusion class II virus: E3 domain of glycoprotein E2 precursor in semliki forest virus provides a unique contact with the fusion protein E1,Journal of Biological Chemistry
2-s2.0-39649108871,10.2749/101686608783726641,https://doi.org/10.2749/101686608783726641,"The retractable roof and movable field at University of Phoenix Stadium, Arizona",Structural Engineering International Journal of the International Association for Bridge and Structural Engineering IABSE
2-s2.0-84858815862,10.52842/conf.acadia.2008.246,https://doi.org/10.52842/conf.acadia.2008.246,Implementation of cellular automata for dynamic shading of building façade,Acadia 08 Silicon Skin Biological Processes and Computation Proceedings of the 28th Annual Conference of the Association for Computer Aided Design in Architecture
2-s2.0-67649803259,10.1049/cp:20070350,https://doi.org/10.1049/cp:20070350,Identifying criteria for the design of affective and socially engaging kinetic architectural structures,Iet Conference Publications
2-s2.0-84900104582,10.4018/978-1-59904-328-9.ch014,https://doi.org/10.4018/978-1-59904-328-9.ch014,An integrative approach to teaching 3D modelling in architecture,Enhancing Learning Through Human Computer Interaction
2-s2.0-37649005375,10.1260/136943307783239327,https://doi.org/10.1260/136943307783239327,FEM analysis and experimental study on monolayer cable net for glass facades: Dynamic properties,Advances in Structural Engineering
2-s2.0-34250305562,10.1074/jbc.M609125200,https://doi.org/10.1074/jbc.M609125200,The dynamic envelope of a fusion Class II virus: Prefusion stages of Semliki Forest virus revealed by electron cryomicroscopy,Journal of Biological Chemistry
2-s2.0-36048932964,10.1260/026635107782218877,https://doi.org/10.1260/026635107782218877,3D adaptable building skin: Adaptive space as a guide through a corridor,International Journal of Space Structures
2-s2.0-85072420664,10.4271/2007-01-3056,https://doi.org/10.4271/2007-01-3056,Natural and environmentally responsive building envelopes,SAE Technical Papers
2-s2.0-34248137404,10.1049/cp:20060703,https://doi.org/10.1049/cp:20060703,Exploring kinesthetic spatial experiences in the 'active room',Iet Conference Publications
2-s2.0-33750892442,10.1017/S1431927606067109,https://doi.org/10.1017/S1431927606067109,The dynamic envelope of a fusion type 2 virus - Reorganizations observed during prefusion stages in semliki forest virus,Microscopy and Microanalysis
2-s2.0-84857737228,10.7148/2006-0466,https://doi.org/10.7148/2006-0466,On line adaptation to variable conditions with variable envelope structure in future buildings,20th European Conference on Modelling and Simulation Modelling Methodologies and Simulation Key Technologies in Academia and Industry Ecms 2006
2-s2.0-85134002790,10.52842/conf.ecaade.2006.636,https://doi.org/10.52842/conf.ecaade.2006.636,Mediated Space and Kinetic Architecture: The Synergy of Co-development,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-84860272213,10.52842/conf.acadia.2005.128,https://doi.org/10.52842/conf.acadia.2005.128,Adaptive kinetic architecture: A portal to digital prototyping,Acadia 2005 Conference Smart Architecture
2-s2.0-11144284617,10.2749/101686604777963711,https://doi.org/10.2749/101686604777963711,"Milwaukee Art Museum addition, Wisconsin, USA",Structural Engineering International Journal of the International Association for Bridge and Structural Engineering IABSE
2-s2.0-77954110421,10.17660/ActaHortic.2003.614.55,https://doi.org/10.17660/ActaHortic.2003.614.55,An innovative greenhouse with complete roof opening and external movable shading,Acta Horticulturae
